Decade,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
1980,0.728,0.511,10,"-11,178",0.0233,0.198,0.00052,0.714,"96,406",220533
1980,0.559,0.867,11,"-7,584",0.066,0.073,0.000594,0.341,"135,288",273215
1980,0.166,0.655,7,"-6,145",0.0346,0.0351,0,0.422,"152,792",292400
1980,0.593,0.409,5,"-7,409",0.025,0.476,0.00352,0.388,"99,024",174893
1980,0.793,0.559,6,"-8,707",0.0434,0.181,0.00262,0.55,"125,193",240307
1980,0.73,0.502,2,"-10,389",0.0364,0.464,0.000212,0.785,"119,941",228560
1980,0.663,0.509,0,"-10,007",0.0268,0.0511,0.000526,0.89,"130,027",297733
1980,0.75,0.756,0,"-6,356",0.0399,0.0229,1.41E-06,0.677,129,209080
1980,0.597,0.579,7,"-10,724",0.0258,0.026,0.0218,0.557,"88,822",245560
1980,0.583,0.415,3,"-8,854",0.0301,0.827,3.39E-05,0.245,"136,065",223200
1980,0.707,0.814,2,"-10,677",0.0288,0.0859,0.00281,0.697,122,234133
1980,0.668,0.761,11,"-13,509",0.0462,0.0108,0.000272,0.625,119,281507
1980,0.553,0.784,0,"-5,661",0.0309,0.0311,0.000553,0.619,"120,097",280718
1980,0.714,0.512,2,"-13,036",0.107,0.0699,0,0.594,"113,528",282720
1980,0.82,0.856,11,"-5,574",0.0425,0.183,3.04E-06,0.879,"123,006",254533
1980,0.601,0.58,8,"-11,052",0.0296,0.0166,4.12E-06,0.429,"139,923",418907
1980,0.67,0.89,2,"-8,017",0.0307,0.012,0.0276,0.895,"138,854",381493
1980,0.634,0.838,2,"-5,363",0.0413,0.0531,8.34E-06,0.541,"95,011",237320
1980,0.502,0.931,0,"-6,099",0.035,0.0311,0,0.966,"131,286",205160
1980,0.74,0.641,8,-7,0.0708,0.245,0.00235,0.897,"100,252",323853
1980,0.782,0.418,9,"-14,367",0.469,0.017,0,0.893,"140,936",167960
1980,0.659,0.616,10,"-10,881",0.0458,0.56,7.28E-05,0.69,"101,998",319227
1980,0.697,0.787,5,"-9,695",0.0305,0.232,0.587,0.572,"98,066",339107
1980,0.619,0.466,4,-11,0.0308,0.176,0.000914,0.226,"79,032",254067
1980,0.772,0.822,10,"-5,649",0.123,0.00797,0.00148,0.526,"97,718",198573
1980,0.7,0.835,2,"-8,348",0.0531,0.438,0,0.618,"120,246",239093
1980,0.696,0.854,11,"-6,719",0.0326,0.0217,0,0.912,131,221507
1980,0.348,0.751,0,"-12,823",0.0494,0.0699,0.000738,0.886,"156,509",172733
1980,0.769,0.898,1,"-9,347",0.0355,0.116,0.000648,0.968,"108,141",242773
1980,0.647,0.889,9,"-4,869",0.0302,0.0186,0,0.952,137,219773
1980,0.796,0.626,10,"-11,643",0.0792,0.019,0.0298,0.909,"111,053",267240
1980,0.367,0.452,10,"-10,422",0.0307,0.0353,0.00228,0.189,"113,066",520787
1980,0.526,0.555,9,-8,0.0338,0.701,6.69E-06,0.38,"84,088",327040
1980,0.607,0.773,1,"-12,512",0.0489,0.0406,2.59E-05,0.691,"109,074",233800
1980,0.671,0.373,9,"-18,064",0.0323,0.257,7.95E-05,0.732,"92,717",295893
1980,0.455,0.13,0,"-16,808",0.0318,0.399,1.05E-05,0.367,"141,929",291400
1980,0.529,0.149,5,"-15,795",0.0257,0.951,0.0759,0.178,"86,921",279413
1980,0.738,0.809,5,"-6,362",0.0286,0.0611,0.0112,0.91,"128,028",289600
1980,0.529,0.906,7,"-6,116",0.0517,0.105,3.78E-05,0.965,"131,847",228147
1980,0.577,0.295,2,"-15,448",0.044,0.575,7.22E-05,0.594,"77,938",235760
1980,0.44,0.812,11,"-10,127",0.0305,0.0373,0.000118,0.814,"179,375",270160
1980,0.778,0.64,5,"-12,061",0.0446,0.369,0.0115,0.766,"137,253",227173
1980,0.66,0.794,10,"-11,203",0.0334,0.106,0.00445,0.835,"119,705",365173
1980,0.679,0.661,0,"-12,017",0.0862,0.467,1.83E-05,0.823,"119,596",217467
1980,0.532,0.663,0,"-5,886",0.0292,0.425,1.07E-06,0.756,75,159347
1980,0.498,0.63,6,"-5,808",0.0276,0.416,0,0.822,"169,115",352920
1980,0.541,0.857,9,"-7,245",0.0348,0.0779,0,0.894,"131,985",154800
1980,0.846,0.922,6,"-4,206",0.0438,0.0219,0.355,0.899,"122,195",362373
1980,0.524,0.886,9,"-9,154",0.0385,0.00566,0.00182,0.511,"132,446",235733
1980,0.79,0.701,5,"-13,301",0.0528,0.239,0.000191,0.953,"122,319",388267
1980,0.744,0.756,7,"-7,429",0.0304,0.0819,0.00695,0.964,"131,413",236200
1980,0.703,0.712,0,"-10,927",0.0323,0.189,1.63E-06,0.889,"116,606",345000
1980,0.698,0.503,5,"-9,498",0.0501,0.0532,0,0.657,"107,802",188387
1980,0.509,0.481,2,-9,0.0267,0.241,0,0.288,"72,121",304533
1980,0.787,0.255,0,"-14,733",0.0399,0.777,0.00959,0.6,106,251493
1980,0.563,0.77,2,"-8,672",0.0388,0.0712,0.125,0.43,"114,229",337667
1980,0.669,0.715,1,"-10,929",0.0598,0.083,0,0.774,"128,195",266493
1980,0.521,0.762,0,"-5,613",0.0474,0.187,0.000658,0.435,"107,222",280776
1980,0.814,0.474,0,"-12,017",0.0309,0.27,8.16E-06,0.956,"101,241",312000
1980,0.67,0.622,0,"-13,039",0.0375,0.103,0.000201,0.879,137,209000
1980,0.511,0.824,11,"-4,989",0.0529,0.177,0.00292,0.837,140,224987
1980,0.634,0.893,11,"-7,432",0.0403,0.0619,0.00142,0.667,"124,621",268373
1980,0.577,0.336,4,"-13,608",0.0394,0.794,0,0.532,"119,246",256116
1980,0.554,0.437,9,"-7,885",0.0295,0.26,3.06E-05,0.573,"142,062",213240
1980,0.602,0.565,9,-9,0.0288,0.0598,0.000159,0.604,164,333040
1980,0.51,0.808,7,"-7,373",0.0486,0.00823,0.0092,0.698,"171,184",223827
1980,0.521,0.654,8,"-6,993",0.0401,0.452,6.12E-05,0.125,"139,071",268200
1980,0.807,0.81,7,"-10,779",0.0411,0.118,0.0604,0.968,"117,988",229707
1980,0.667,0.57,2,"-13,227",0.033,0.0252,0.00802,0.702,"135,399",293893
1980,0.373,0.947,9,"-7,074",0.0483,0.00712,0.119,0.64,"152,183",346000
1980,0.61,0.822,8,"-7,281",0.0484,0.00962,2.91E-06,0.359,"139,619",212600
1980,0.488,0.232,2,"-12,486",0.0291,0.747,7.20E-06,0.249,"140,173",231040
1980,0.748,0.629,0,-8,0.066,0.0168,0,0.919,"182,448",294947
1980,0.597,0.882,9,"-5,923",0.0288,0.0107,0,0.65,"130,858",232587
1980,0.641,0.682,8,"-7,561",0.0392,0.044,0,0.468,"96,319",311986
1980,0.876,0.619,7,"-10,834",0.0864,0.0122,0.033,0.677,"117,987",278825
1980,0.87,0.366,1,"-18,998",0.0977,0.46,0.0139,0.819,97,301733
1980,0.596,0.618,4,"-11,342",0.0292,0.167,2.56E-06,0.897,"129,738",190307
1980,0.791,0.713,7,"-10,183",0.0334,0.0399,1.86E-05,0.962,"113,856",307817
1980,0.742,0.883,0,"-3,419",0.0329,0.333,7.51E-06,0.978,"136,506",240280
1980,0.579,0.607,11,"-5,901",0.0254,0.691,0,0.314,"94,048",234093
1980,0.655,0.72,10,"-9,423",0.0312,0.0318,4.71E-05,0.745,"121,311",207347
1980,0.602,0.536,4,-10,0.0288,0.183,1.90E-05,0.506,"124,558",228933
1980,0.723,0.541,3,-13,0.0324,0.539,0.00023,0.707,"112,187",196493
1980,0.817,0.485,7,"-11,659",0.143,0.0525,0.00021,0.672,"100,978",228267
1980,0.294,0.483,4,"-11,674",0.031,0.506,0.0185,0.174,"79,946",258160
1980,0.681,0.939,9,"-6,371",0.0959,0.0597,0.0733,0.665,"124,302",329973
1980,0.664,0.569,4,"-10,427",0.0325,0.0182,1.41E-05,0.705,133,232067
1980,0.718,0.877,6,"-6,583",0.0497,0.204,0.000231,0.962,"116,083",269080
1980,0.345,0.12,7,"-21,079",0.0344,0.633,0,0.296,"130,778",189000
1980,0.682,0.748,9,"-10,862",0.036,0.0409,1.30E-05,0.933,"122,847",252373
1980,0.408,0.48,9,"-11,017",0.0266,0.155,1.82E-05,0.19,"156,344",294773
1980,0.751,0.879,9,"-7,746",0.0759,0.165,0,0.804,"118,833",291293
1980,0.271,0.165,5,"-20,652",0.0351,0.729,1.60E-06,0.203,"77,082",139227
1980,0.566,0.757,2,-11,0.0348,0.361,1.56E-06,0.973,"158,182",158533
1980,0.416,0.953,11,"-8,629",0.0596,0.00159,8.74E-06,0.529,149,209000
1980,0.797,0.785,6,"-7,523",0.0723,0.0712,0,0.863,"105,072",294720
1980,0.785,0.681,0,"-13,162",0.0348,0.151,4.72E-05,0.97,"122,951",202840
1980,0.758,0.729,9,"-8,631",0.0549,0.369,0,0.901,"102,736",180907
1980,0.816,0.89,10,"-4,689",0.0543,0.592,4.91E-05,0.966,"129,066",239373
1980,0.717,0.527,9,"-10,779",0.0292,0.567,0.00668,0.731,"116,288",246667
1980,0.52,0.523,4,-9,0.0238,0.482,0,0.315,"96,151",202307
1980,0.636,0.537,9,"-14,834",0.0589,0.378,0,0.657,"127,234",179760
1980,0.609,0.791,9,-9,0.0317,0.114,0.0169,0.936,"144,341",194733
1980,0.535,0.789,10,"-5,578",0.0549,0.372,2.66E-05,0.527,"123,763",208283
1980,0.383,0.893,7,"-8,638",0.037,0.026,0,0.803,"205,544",246933
1980,0.78,0.868,10,-5,0.0705,0.11,7.67E-05,0.773,"106,069",234720
1980,0.361,0.35,11,"-8,081",0.0301,0.401,0.0117,0.228,96,217560
1980,0.745,0.789,11,"-6,916",0.0406,0.0823,0.0023,0.811,105,218827
1980,0.881,0.57,9,"-9,373",0.172,0.305,0.00916,0.551,"107,387",285696
1980,0.475,0.815,9,"-13,022",0.0308,0.0162,0.01,0.895,"138,732",231400
1980,0.394,0.995,1,"-4,946",0.105,0.13,0.00459,0.199,"148,196",268213
1980,0.833,0.663,9,"-7,859",0.058,0.273,0.016,0.859,"141,551",179067
1980,0.876,0.8,2,"-8,142",0.0519,0.0169,0.00538,0.759,"120,829",485013
1980,0.364,0.61,4,"-5,859",0.0305,0.224,0,0.37,"186,427",249933
1980,0.566,0.751,9,"-10,649",0.0587,0.0569,1.17E-05,0.573,"155,688",308640
1980,0.543,0.384,8,"-15,018",0.0307,0.242,1.16E-06,0.407,"128,768",259507
1980,0.833,0.624,7,"-7,886",0.0536,0.253,0.001,0.913,"124,215",232014
1980,0.331,0.394,11,"-14,002",0.0295,0.248,0.000282,0.181,"96,433",269227
1980,0.673,0.601,2,"-8,606",0.0308,0.00086,6.77E-05,0.679,"128,242",310667
1980,0.465,0.507,9,"-11,979",0.032,0.233,0,0.334,114,232093
1980,0.723,0.686,6,"-11,435",0.0368,0.274,2.88E-05,0.879,"110,322",247440
1980,0.573,0.462,1,"-9,634",0.0256,0.448,0,0.399,"112,682",252547
1980,0.509,0.628,6,"-12,165",0.0352,0.192,4.11E-06,0.342,"107,267",290307
1980,0.582,0.632,2,"-8,954",0.0368,0.00814,5.15E-05,0.928,"134,875",256053
1980,0.724,0.858,7,"-7,995",0.0273,0.00855,0.00105,0.905,"122,996",330760
1980,0.583,0.574,0,"-9,044",0.0239,0.0282,2.14E-06,0.578,"104,995",263573
1980,0.363,0.867,0,"-8,635",0.0563,0.2,1.15E-06,0.491,148,210400
1980,0.347,0.228,0,"-9,667",0.0296,0.901,0,0.184,"133,574",221373
1980,0.505,0.701,0,"-12,031",0.0349,0.0148,0.000405,0.616,"164,684",248867
1980,0.479,0.835,4,"-3,969",0.0432,0.27,2.12E-06,0.368,100,266520
1980,0.488,0.926,7,"-5,724",0.0654,0.00165,0,0.401,"138,231",284533
1980,0.589,0.656,2,"-6,971",0.0359,0.396,0,0.77,"200,077",200133
1980,0.455,0.4,8,"-14,161",0.0328,0.589,6.95E-06,0.298,"145,557",258333
1980,0.688,0.74,2,"-10,276",0.0287,0.0281,0.000101,0.934,"122,695",237013
1980,0.814,0.686,6,"-12,172",0.0342,0.219,0.00386,0.779,107,246440
1980,0.612,0.488,2,-10,0.03,0.263,5.24E-06,0.754,"133,783",247213
1980,0.666,0.672,2,"-11,187",0.0276,0.13,1.07E-06,0.87,"143,052",243093
1980,0.67,0.903,10,"-5,796",0.0402,0.0129,0,0.953,"136,193",357147
1980,0.769,0.326,5,"-9,551",0.0409,0.13,1.63E-06,0.742,"96,976",285253
1980,0.572,0.834,2,"-5,754",0.0348,0.0405,0.000461,0.343,"124,508",292173
1980,0.571,0.728,0,"-9,332",0.0698,0.0195,2.83E-06,0.662,120,257080
1980,0.73,0.487,4,"-10,991",0.0303,0.258,0.01,0.731,"114,965",226653
1980,0.341,0.324,0,"-11,864",0.025,0.13,1.11E-06,0.321,"78,662",257867
1980,0.594,0.362,10,"-14,589",0.0333,0.373,0,0.367,"134,129",242267
1980,0.497,0.961,7,"-5,774",0.0691,0.246,0.00125,0.675,"105,593",225107
1980,0.553,0.569,9,-7,0.0271,0.434,1.35E-06,0.58,"138,344",210467
1980,0.577,0.762,0,"-8,552",0.0441,0.5,4.13E-05,0.554,"161,965",337067
1980,0.661,0.898,1,"-6,234",0.0419,0.000832,2.93E-06,0.627,"115,046",257733
1980,0.399,0.971,2,"-5,076",0.0515,0.338,1.90E-05,0.772,"118,015",206187
1980,0.614,0.93,11,"-4,977",0.0649,0.00509,0.00318,0.509,159,278520
1980,0.446,0.142,9,"-13,498",0.0335,0.96,0.00114,0.156,"135,724",176093
1980,0.57,0.339,3,"-17,679",0.031,0.539,7.55E-05,0.556,"119,605",265907
1980,0.531,0.834,0,-13,0.0369,0.064,1.63E-05,0.455,"119,354",183467
1980,0.584,0.778,0,"-5,493",0.0368,0.283,0,0.597,"112,108",280973
1980,0.799,0.491,1,"-17,105",0.0891,0.016,0.843,0.57,"117,285",180867
1980,0.733,0.595,9,"-12,076",0.0438,0.0874,0.0028,0.962,118,231840
1980,0.482,0.714,11,"-15,129",0.0284,0.029,7.89E-05,0.832,"173,281",257773
1980,0.932,0.509,1,"-14,598",0.0469,0.0118,0.0081,0.981,"124,586",320840
1980,0.915,0.807,6,"-9,636",0.13,0.011,0.000122,0.708,127,319960
1980,0.612,0.806,1,"-7,456",0.0479,0.0319,1.44E-06,0.676,"79,142",306573
1980,0.381,0.855,7,"-11,487",0.0529,9.33E-05,0.0728,0.789,"200,903",249400
1980,0.491,0.209,9,-17,0.0263,0.812,0.00027,0.553,87,195093
1980,0.742,0.409,9,"-13,271",0.0259,0.0232,0.000381,0.654,"85,354",287000
1980,0.696,0.57,7,"-12,481",0.03,0.397,0,0.937,"121,896",208427
1980,0.469,0.382,2,"-13,203",0.0374,0.364,0.00025,0.178,"149,994",256147
1980,0.74,0.923,1,"-5,082",0.0369,0.105,0.000163,0.93,"128,871",305867
1980,0.735,0.694,6,"-13,515",0.0348,0.0011,0.0521,0.755,"112,846",235493
1980,0.273,0.821,9,"-6,262",0.0433,0.00153,0.0157,0.739,"179,882",299200
1980,0.617,0.773,7,-10,0.0323,0.0333,1.46E-06,0.794,"121,675",285093
1980,0.739,0.566,11,"-13,534",0.0335,0.384,3.10E-06,0.739,"114,045",325173
1980,0.591,0.841,7,"-4,369",0.0411,0.252,1.10E-05,0.555,"124,773",263840
1980,0.608,0.884,2,"-6,219",0.127,0.371,0,0.795,"97,894",166733
1980,0.699,0.583,0,"-16,852",0.031,0.202,0.000201,0.909,"119,885",258733
1980,0.716,0.956,10,"-4,974",0.104,0.0316,5.96E-06,0.765,"120,643",230773
1980,0.668,0.783,7,"-5,943",0.0288,0.0102,0.0375,0.676,"131,472",224333
1980,0.703,0.935,7,"-6,506",0.0356,0.0991,0.000488,0.938,"124,723",252933
1980,0.377,0.537,10,"-9,075",0.0357,0.142,1.12E-06,0.22,"122,645",246293
1980,0.767,0.779,5,"-5,104",0.0318,0.0631,3.73E-05,0.89,"135,032",213410
1980,0.53,0.678,1,"-7,643",0.0284,0.2,0.142,0.703,"111,005",326933
1980,0.727,0.832,2,"-5,851",0.05,0.164,0,0.822,"131,703",194120
1980,0.673,0.722,6,"-8,536",0.0309,0.107,0,0.816,"102,695",240280
1980,0.597,0.575,2,-6,0.0347,0.0692,0,0.829,"97,788",224707
1980,0.479,0.588,2,"-13,149",0.0268,0.0191,0.00179,0.386,"98,043",304160
1980,0.509,0.935,6,"-3,633",0.0493,0.00864,1.17E-06,0.501,"148,062",238200
1980,0.6,0.616,10,"-8,693",0.0286,0.0796,3.56E-05,0.326,"112,935",341106
1980,0.546,0.563,7,"-8,778",0.0283,0.279,0,0.374,"58,996",229240
1980,0.703,0.758,11,"-6,814",0.0605,0.0371,0.00609,0.876,"130,372",346293
1980,0.626,0.907,4,"-7,488",0.0704,0.0851,3.04E-06,0.97,"148,704",253447
1980,0.481,0.0758,7,"-23,435",0.0433,0.649,0,0.14,"71,892",216373
1980,0.632,0.356,9,"-10,811",0.0309,0.523,5.76E-06,0.197,131,294960
1980,0.62,0.446,1,"-14,451",0.0347,0.589,0.0299,0.868,"88,591",155880
1980,0.707,0.54,5,"-17,315",0.0451,0.0326,0.00424,0.802,"107,845",225800
1980,0.856,0.536,5,"-11,291",0.0377,0.271,0.000132,0.695,"103,781",356227
1980,0.627,0.802,0,"-8,432",0.0348,0.197,0.784,0.867,"126,283",232400
1980,0.588,0.656,3,"-6,373",0.0224,0.378,0.00227,0.746,"79,701",212933
1980,0.468,0.617,2,"-8,849",0.0288,0.424,0,0.303,"136,685",250360
1980,0.608,0.737,1,"-7,573",0.0369,0.212,0.000202,0.632,"164,345",217053
1980,0.665,0.686,0,"-5,849",0.0268,0.0518,0.000176,0.275,"96,848",185694
1980,0.599,0.442,3,"-9,755",0.0239,0.667,0,0.415,"96,213",255720
1980,0.526,0.358,4,"-7,239",0.0243,0.525,0,0.4,"78,988",238027
1980,0.46,0.932,0,"-6,264",0.0468,0.139,0.00504,0.849,"203,617",227463
1980,0.357,0.653,9,"-5,554",0.0654,0.0828,0,0.522,"176,647",259800
1980,0.611,0.812,9,-12,0.0841,0.00487,0.00378,0.845,"118,936",251800
1980,0.282,0.605,6,"-4,916",0.0294,0.0047,0.00144,0.0783,"103,929",403453
1980,0.564,0.942,7,"-7,156",0.0297,0.0126,0.000328,0.95,"139,244",237933
1980,0.631,0.936,2,"-7,167",0.0314,0.441,0.000204,0.825,"128,269",219307
1980,0.59,0.479,9,"-12,167",0.0278,0.561,3.22E-06,0.709,"115,474",176640
1980,0.632,0.349,5,"-14,415",0.0332,0.507,0,0.556,"127,962",192907
1980,0.704,0.873,11,"-4,738",0.0425,0.133,8.45E-06,0.621,"115,232",258653
1980,0.632,0.731,0,"-11,406",0.0412,0.108,0,0.909,"92,073",270333
1980,0.54,0.64,8,"-8,557",0.0251,0.114,0.000685,0.523,"97,033",317933
1980,0.748,0.791,11,"-6,845",0.033,0.0626,1.29E-06,0.983,"116,899",174040
1980,0.799,0.773,11,"-10,035",0.0393,0.261,2.58E-06,0.896,"118,045",258227
1980,0.743,0.89,11,"-6,293",0.0891,0.244,0.000209,0.786,"109,954",294627
1980,0.448,0.874,4,"-5,191",0.0403,0.000783,0,0.571,"126,723",221400
1980,0.376,0.256,4,"-12,389",0.0307,0.377,0,0.0931,"136,655",221267
1980,0.746,0.895,5,-5,0.0657,0.102,0.00022,0.746,"115,691",225840
1980,0.805,0.575,1,"-11,882",0.0304,0.346,0,0.975,"123,203",226267
1980,0.572,0.913,0,-4,0.0362,0.0753,1.50E-05,0.561,"103,265",289453
1980,0.561,0.732,7,"-6,178",0.0281,0.329,0.000228,0.671,"118,975",161600
1980,0.856,0.722,3,"-7,631",0.0528,0.104,0.00311,0.847,"132,318",388587
1980,0.823,0.51,0,"-11,235",0.0352,0.212,0.806,0.798,115,335067
1980,0.482,0.613,7,"-7,462",0.0295,0.46,0.000856,0.238,144,213000
1980,0.518,0.803,8,"-6,337",0.0318,0.00151,0.0246,0.633,"133,462",257040
1980,0.739,0.576,1,"-12,024",0.0472,0.122,0.00206,0.78,109,260427
1980,0.477,0.556,9,"-12,066",0.0368,0.0323,2.61E-06,0.486,"200,371",266400
1980,0.692,0.622,6,"-9,524",0.0758,0.581,0.00201,0.767,"140,357",242987
1980,0.702,0.983,9,"-5,904",0.0543,0.0314,0.0811,0.64,"120,138",210733
1980,0.692,0.864,2,"-9,635",0.0387,0.132,0.00941,0.828,"124,665",263973
1980,0.669,0.948,10,"-4,948",0.0622,0.117,0.00255,0.9,"122,012",225147
1980,0.457,0.667,5,"-8,723",0.0361,0.405,0,0.6,"179,853",256373
1980,0.478,0.702,4,-11,0.0617,0.0399,0.000765,0.64,125,435293
1980,0.798,0.633,2,-12,0.0355,0.0956,0.00027,0.81,"122,376",303347
1980,0.827,0.596,0,"-13,486",0.0559,0.0744,0.0266,0.899,119,249440
1980,0.805,0.479,4,"-14,734",0.0436,0.0627,0.000143,0.962,"128,411",201293
1980,0.629,0.717,4,-7,0.0336,0.361,7.84E-05,0.748,"103,753",307627
1980,0.646,0.873,9,-5,0.0394,0.028,0.000119,0.629,"125,134",257360
1980,0.636,0.299,7,"-15,064",0.0364,0.273,0,0.492,"80,497",240000
1980,0.686,0.764,0,"-6,927",0.0353,0.00484,3.04E-06,0.766,"126,872",276333
1980,0.775,0.862,9,"-6,945",0.0373,0.0152,0.327,0.867,"118,782",207096
1980,0.486,0.312,1,"-16,772",0.0317,0.206,0.734,0.11,"135,988",213893
1980,0.565,0.923,2,"-4,535",0.0316,0.0357,0,0.722,"119,971",238493
1980,0.53,0.847,6,-9,0.0525,0.0405,5.44E-05,0.568,"115,947",232267
1980,0.569,0.759,2,"-11,291",0.0306,0.124,2.86E-06,0.684,"90,974",229467
1980,0.803,0.778,6,-10,0.116,0.198,0.000719,0.746,"103,203",241627
1980,0.694,0.663,6,"-7,028",0.0295,0.499,0.00131,0.625,"90,726",274053
1980,0.898,0.463,2,"-10,777",0.0588,0.148,0.0166,0.952,"124,396",252413
1980,0.788,0.522,0,"-13,029",0.0578,0.0126,1.35E-06,0.923,"111,578",249960
1980,0.716,0.499,9,"-15,457",0.0354,0.0235,0.449,0.42,"116,974",263573
1980,0.358,0.774,0,"-6,825",0.0362,0.157,0,0.301,"176,116",253760
1980,0.641,0.753,0,"-10,406",0.0304,0.0383,1.80E-05,0.691,"123,478",232973
1980,0.288,0.356,1,"-8,264",0.0309,0.719,0,0.107,"125,928",248733
1980,0.602,0.519,4,"-10,717",0.0851,0.582,0,0.8,"168,753",166000
1980,0.685,0.711,8,"-9,779",0.0356,0.0277,0.124,0.765,"134,647",210307
1980,0.475,0.899,9,"-4,321",0.0637,0.00375,1.91E-05,0.603,"152,445",230667
1980,0.701,0.89,5,"-6,604",0.0439,0.0512,0.0807,0.912,"98,765",252253
1980,0.943,0.685,7,"-11,903",0.188,0.000507,8.56E-06,0.813,"125,515",263573
1980,0.815,0.718,9,"-11,287",0.0482,0.0988,8.65E-05,0.883,"108,719",276240
1980,0.612,0.777,7,"-10,887",0.0403,0.168,0,0.588,"121,316",267200
1980,0.383,0.706,4,"-10,098",0.0501,0.18,0,0.597,123,273267
1980,0.862,0.499,10,"-10,285",0.0359,0.176,7.64E-06,0.78,"105,203",211533
1980,0.565,0.788,5,"-5,103",0.0272,0.246,0,0.503,"97,023",301000
1980,0.52,0.952,10,"-2,304",0.0538,0.23,2.52E-05,0.574,"88,002",218893
1980,0.96,0.766,5,"-5,578",0.0424,0.49,0.00199,0.984,"120,202",295013
1980,0.338,0.279,6,"-15,254",0.0353,0.323,0.000714,0.331,"172,496",220067
1980,0.688,0.899,2,"-6,328",0.0734,0.242,5.55E-06,0.833,"126,509",352093
1980,0.592,0.607,10,"-9,497",0.0264,0.0456,2.52E-05,0.62,"105,198",181827
1980,0.583,0.732,10,"-10,134",0.0288,0.357,1.03E-06,0.369,103,292293
1980,0.38,0.77,3,"-12,067",0.0386,0.131,0.147,0.849,"122,167",235840
1980,0.766,0.199,10,"-17,285",0.149,0.745,0.00443,0.566,"115,352",163133
1980,0.507,0.613,9,"-10,629",0.033,0.107,0,0.799,"143,032",241160
1980,0.728,0.993,11,"-6,262",0.119,0.00569,6.67E-06,0.554,"128,626",251453
1980,0.65,0.595,11,"-10,774",0.0295,0.102,2.67E-05,0.8,"131,019",165133
1980,0.631,0.824,9,"-6,266",0.0351,0.0108,0,0.839,"132,806",236333
1980,0.652,0.788,6,"-7,505",0.0266,0.0164,1.74E-06,0.868,"105,094",222533
1980,0.769,0.763,6,"-7,208",0.0877,0.00995,0.0109,0.673,"108,531",340707
1980,0.567,0.916,3,"-7,263",0.0457,0.0134,0.00108,0.748,148,225853
1980,0.554,0.888,0,"-6,664",0.087,0.107,0,0.82,"126,701",267427
1980,0.551,0.664,11,"-11,786",0.0387,0.000561,1.52E-05,0.502,"125,221",307107
1980,0.535,0.918,1,"-7,696",0.0909,0.00327,1.27E-06,0.268,"124,318",235933
1980,0.685,0.728,7,"-8,987",0.0371,0.0553,2.25E-06,0.899,"121,882",171133
1980,0.625,0.843,9,"-7,642",0.0327,0.0549,0.141,0.517,"139,342",324893
1980,0.352,0.424,2,"-6,724",0.033,0.646,0.0294,0.08,129,224480
1980,0.815,0.646,10,"-9,784",0.0546,0.118,4.80E-05,0.757,"108,392",321067
1980,0.475,0.375,9,"-12,023",0.0282,0.468,0,0.166,"140,277",209493
1980,0.599,0.762,0,"-6,887",0.0423,0.714,4.43E-06,0.715,"76,961",163373
1980,0.608,0.92,7,"-11,807",0.051,0.00379,0.00625,0.58,"119,123",306320
1980,0.844,0.595,1,"-12,776",0.0731,0.109,0.00032,0.69,124,298107
1980,0.786,0.699,0,"-8,031",0.0463,0.0385,3.59E-05,0.894,"134,938",243067
1980,0.462,0.96,9,"-5,966",0.0835,0.129,0.0357,0.454,"145,475",334493
1980,0.719,0.626,11,"-6,517",0.0293,0.604,0,0.648,"120,644",211827
1980,0.489,0.544,4,"-10,412",0.0391,0.00226,4.54E-06,0.342,139,236507
1980,0.292,0.125,9,"-20,777",0.0396,0.938,0.00373,0.212,"67,476",147680
1980,0.646,0.717,4,"-11,224",0.03,0.0202,0.000816,0.94,"129,925",195733
1980,0.681,0.773,2,"-6,051",0.058,0.179,1.83E-05,0.547,"120,276",236640
1980,0.602,0.39,9,"-15,184",0.565,0.219,0,0.638,"149,646",286507
1980,0.724,0.907,11,-5,0.0632,0.0187,4.97E-06,0.962,"139,016",244827
1980,0.673,0.873,2,"-6,024",0.0483,0.121,3.37E-05,0.91,"136,345",190267
1980,0.933,0.528,5,"-6,472",0.162,0.112,0.329,0.756,"109,975",214653
1980,0.866,0.531,0,"-9,313",0.0542,0.0852,0,0.906,"114,919",395040
1980,0.52,0.568,2,-13,0.0264,0.0669,0.0109,0.844,146,242800
1980,0.686,0.987,2,"-6,393",0.0456,0.108,0.000295,0.821,"141,936",265013
1980,0.616,0.973,9,"-3,431",0.0538,0.212,0.151,0.893,128,203067
1980,0.654,0.555,7,"-10,777",0.0356,0.174,0,0.937,124,198133
1980,0.536,0.661,7,"-12,063",0.0287,0.00825,0,0.844,"106,221",238507
1980,0.396,0.314,7,"-14,238",0.0375,0.168,0,0.134,"131,116",276800
1980,0.828,0.551,10,"-8,866",0.0615,0.111,7.08E-05,0.975,131,289533
1980,0.701,0.511,11,"-10,774",0.0294,0.277,2.81E-06,0.722,"94,987",181667
1980,0.76,0.536,7,"-9,943",0.0716,0.193,0.00384,0.956,"76,859",186400
1980,0.723,0.683,11,"-10,517",0.0349,0.207,4.25E-06,0.693,"132,023",263107
1980,0.419,0.348,5,"-13,032",0.0342,0.508,1.44E-06,0.222,"133,957",227360
1980,0.559,0.307,1,"-9,791",0.0315,0.234,0.00159,0.194,"109,779",249613
